Opening	Count	%
Q-G1-B1-A1	10	0.006965826
Q-G1-A1-S1	10	0.006965826
P-S1-B1-Q	10	0.006965826
P-Q-A1-S1	10	0.006965826
P-G1-A1-Q	10	0.006965826
P-A1-B1-Q	10	0.006965826
M1-B1-Q-A1	10	0.006965826
L1-G1-Q-G1	10	0.006965826
G1-P-Q-A1	10	0.006965826
B1-Q-S1-Q	10	0.006965826
S1-M1-Q-G1	9	0.006269243
Q-B1-G1-A1	9	0.006269243
Q-A1-S1-S2	9	0.006269243
Q-A1-M1-A1	9	0.006269243
P-A1-A2-Q	9	0.006269243
M1-L1-Q-L1	9	0.006269243
L1-B1-Q-S1	9	0.006269243
G1-S1-Q-L1	9	0.006269243
G1-Q-S1-M1	9	0.006269243
G1-Q-P-A1	9	0.006269243
G1-Q-L1-A1	9	0.006269243
G1-Q-A1-L1	9	0.006269243
G1-P-Q-S1	9	0.006269243
G1-P-A1-Q	9	0.006269243
G1-L1-Q-S1	9	0.006269243
B1-S1-Q-L1	9	0.006269243
B1-Q-M1-M1	9	0.006269243
B1-Q-L1-L1	9	0.006269243
B1-M1-Q-S1	9	0.006269243
A1-S1-Q-Q	9	0.006269243
S1-S2-P-Q	8	0.0055726604
S1-Q-G1-Q	8	0.0055726604
S1-G1-Q-L1	8	0.0055726604
S1-B1-P-Q	8	0.0055726604
Q-B1-S1-B1	8	0.0055726604
Q-B1-B1-G1	8	0.0055726604
P-Q-S1-A1	8	0.0055726604
M1-S1-Q-S2	8	0.0055726604
M1-B1-Q-B1	8	0.0055726604
L1-S1-Q-S2	8	0.0055726604
L1-Q-G1-G1	8	0.0055726604
L1-G1-Q-S1	8	0.0055726604
G1-Q-Q-S1	8	0.0055726604
G1-B1-Q-L1	8	0.0055726604
B1-S1-Q-M1	8	0.0055726604
B1-S1-P-Q	8	0.0055726604
B1-Q-G1-Q	8	0.0055726604
B1-B2-P-Q	8	0.0055726604
S1-S2-Q-P	7	0.004876078
S1-Q-Q-G1	7	0.004876078
S1-Q-G1-M1	7	0.004876078
S1-Q-B1-L1	7	0.004876078
S1-Q-A1-P	7	0.004876078
S1-P-Q-S2	7	0.004876078
Q-S1-B1-S2	7	0.004876078
Q-S1-B1-G1	7	0.004876078
Q-S1-B1-B1	7	0.004876078
Q-G1-G2-G3	7	0.004876078
Q-G1-A1-G2	7	0.004876078
P-S1-A1-Q	7	0.004876078
P-Q-S1-B1	7	0.004876078
P-Q-M1-A1	7	0.004876078
P-Q-B1-B2	7	0.004876078
P-G1-B1-Q	7	0.004876078
P-B1-S1-Q	7	0.004876078
M1-S1-Q-G1	7	0.004876078
M1-Q-Q-B1	7	0.004876078
M1-P-Q-A1	7	0.004876078
G1-Q-S1-G1	7	0.004876078
G1-Q-L1-B1	7	0.004876078
B1-P-Q-A1	7	0.004876078
A1-Q-Q-G1	7	0.004876078
S1-A1-P-Q	6	0.0041794954
Q-S1-S2-M1	6	0.0041794954
Q-S1-S1-Q	6	0.0041794954
Q-M1-A1-A2	6	0.0041794954
Q-G1-G1-Q	6	0.0041794954
Q-B1-B2-G1	6	0.0041794954
Q-B1-B2-B1	6	0.0041794954
Q-B1-A1-B1	6	0.0041794954
P-S1-Q-B1	6	0.0041794954
P-Q-A1-B1	6	0.0041794954
P-M1-Q-A1	6	0.0041794954
P-B1-B2-Q	6	0.0041794954
P-A1-Q-S1	6	0.0041794954
M1-Q-S1-A1	6	0.0041794954
M1-G1-Q-G1	6	0.0041794954
M1-A1-Q-A2	6	0.0041794954
L1-S1-Q-G1	6	0.0041794954
G1-S1-Q-M1	6	0.0041794954
G1-Q-M1-M1	6	0.0041794954
G1-Q-L1-L1	6	0.0041794954
G1-Q-G2-G3	6	0.0041794954
G1-A1-P-Q	6	0.0041794954
B1-Q-L1-A1	6	0.0041794954
B1-L1-Q-G1	6	0.0041794954
B1-G1-Q-M1	6	0.0041794954
A1-S1-Q-M1	6	0.0041794954
A1-Q-Q-M1	6	0.0041794954
A1-B1-Q-Q	6	0.0041794954
S1-Q-L1-G1	5	0.003482913
Q-G1-S1-S2	5	0.003482913
P-S1-S2-Q	5	0.003482913
P-Q-G1-A1	5	0.003482913
P-Q-B1-S1	5	0.003482913
P-Q-B1-A1	5	0.003482913
P-G1-Q-A1	5	0.003482913
P-B1-Q-B2	5	0.003482913
M1-Q-Q-M1	5	0.003482913
M1-Q-Q-A1	5	0.003482913
M1-Q-G1-G1	5	0.003482913
M1-Q-B1-A1	5	0.003482913
